batch_idx,baseline_epe,baseline_loss,ssl_epe,ssl_loss,valid_ratio,valid_points,gt_flow_mean,gt_flow_p90,gt_flow_max
0,14.241959571838379,0.015762437134981155,22.6624813079834,0.02826056256890297,0.7976562976837158,12252,38.366851806640625,67.93647003173828,99.80471801757812
1,4.283811092376709,0.0013681352138519287,11.289566993713379,0.007735390216112137,0.7647135853767395,11746,23.504072189331055,38.691978454589844,58.67115020751953
2,14.584522247314453,0.012998740188777447,18.619230270385742,0.016475185751914978,0.7449870109558105,11443,22.862253189086914,43.39406967163086,77.88375854492188
3,25.751779556274414,0.03641069307923317,21.935319900512695,0.025023628026247025,0.6725912094116211,10331,35.384605407714844,62.54885482788086,101.87268829345703
4,3.048185348510742,0.0003850768553093076,10.54050350189209,0.0046284394338727,0.9361979365348816,14380,12.922563552856445,19.714765548706055,40.18935775756836
5,7.339277744293213,0.004072761628776789,21.279573440551758,0.019350653514266014,0.5319661498069763,8171,14.81015682220459,28.031108856201172,127.98799133300781
6,7.2433648109436035,0.0022295075468719006,9.893926620483398,0.004624979104846716,0.7865886092185974,12082,13.343321800231934,23.731815338134766,42.28053283691406
7,5.039592266082764,0.0011954783694818616,10.763923645019531,0.006300747394561768,0.7438151240348816,11425,13.232876777648926,22.867277145385742,36.45310974121094
8,4.367137908935547,0.0011168824275955558,9.802974700927734,0.004119970370084047,0.7261719107627869,11154,10.310280799865723,18.47000503540039,34.100399017333984
9,14.170066833496094,0.014949568547308445,26.910701751708984,0.043416738510131836,0.7128255367279053,10949,31.807470321655273,58.51611328125,120.0419921875
10,2.4198362827301025,0.0002897556696552783,20.575519561767578,0.01968356966972351,0.6289063096046448,9660,5.704801082611084,10.05482006072998,19.55229949951172
11,2.2306830883026123,0.00022197089856490493,4.054829120635986,0.0007724927272647619,0.9263672232627869,14229,10.37252426147461,18.916790008544922,39.94850158691406
12,12.708884239196777,0.01818138174712658,19.99631690979004,0.02202475629746914,0.6374348998069763,9791,31.779285430908203,65.2565689086914,131.92999267578125
13,4.495270729064941,0.001178775797598064,16.672147750854492,0.0115249864757061,0.8035156726837158,12342,20.654293060302734,34.61475372314453,72.74751281738281
14,10.663284301757812,0.008518470451235771,23.927507400512695,0.02402707003057003,0.7938151359558105,12193,25.130895614624023,47.68152618408203,87.4387435913086
15,5.540386199951172,0.0018339549424126744,17.543302536010742,0.015548945404589176,0.8245443105697632,12665,17.43596076965332,33.410240173339844,55.72404479980469
16,11.26708984375,0.011589639820158482,17.381277084350586,0.01615375652909279,0.7744141221046448,11895,19.428258895874023,46.95125198364258,87.4266128540039
17,41.03986740112305,0.09490687400102615,43.968910217285156,0.07652099430561066,0.3669271171092987,5636,61.1723518371582,129.42076110839844,195.9091796875
18,2.8954901695251465,0.0003564237558748573,4.450387001037598,0.0008737907628528774,0.6851562857627869,10524,5.795200347900391,9.958109855651855,22.25895118713379
19,11.524843215942383,0.00870438665151596,26.729333877563477,0.036023348569869995,0.6940755844116211,10661,21.692764282226562,40.81732940673828,98.4771957397461
20,8.280889511108398,0.005218099802732468,14.6508207321167,0.013838564045727253,0.6975911855697632,10715,20.99350357055664,43.852386474609375,72.87786102294922
21,2.2381603717803955,0.00023457393399439752,5.5983381271362305,0.0016441599000245333,0.7524740099906921,11558,12.734085083007812,22.31734848022461,42.045318603515625
22,3.7495977878570557,0.0005952548235654831,5.4215826988220215,0.0018386614974588156,0.7460938096046448,11460,8.17394733428955,17.873937606811523,33.55511474609375
23,16.593481063842773,0.013445494696497917,26.72775650024414,0.03260546550154686,0.8001953363418579,12291,32.45073699951172,52.12383270263672,78.39974975585938
24,20.207965850830078,0.034048501402139664,40.69005584716797,0.0789509192109108,0.6764974594116211,10391,28.81662940979004,56.74871826171875,78.20050048828125
25,2.7326066493988037,0.00037711148615926504,4.352305889129639,0.0009346986189484596,0.8647136092185974,13282,6.729426860809326,14.460596084594727,38.250797271728516
26,5.163710594177246,0.0013418792514130473,12.775306701660156,0.007360807619988918,0.3567708432674408,5480,10.237284660339355,15.725414276123047,33.53716278076172
27,23.352703094482422,0.031052127480506897,49.43418884277344,0.11003147810697556,0.49134117364883423,7547,46.75638198852539,83.95357513427734,174.2642059326172
28,18.4849796295166,0.018165348097682,24.32392692565918,0.029101703315973282,0.7369791865348816,11320,28.325462341308594,54.10417175292969,88.6795883178711
29,4.547277927398682,0.001036844332702458,8.552268981933594,0.003642641706392169,0.7143880724906921,10973,13.20345401763916,23.519622802734375,56.1727409362793
30,6.09328556060791,0.0016564871184527874,8.806063652038574,0.00474166963249445,0.7689453363418579,11811,15.02752685546875,28.646146774291992,74.5697250366211
31,6.306362152099609,0.0020757834427058697,20.30867576599121,0.020778216421604156,0.8061849474906921,12383,17.07274627685547,31.0584774017334,52.18678283691406
32,4.849056243896484,0.0017454352928325534,10.01130485534668,0.004889275878667831,0.7488281726837158,11502,17.331357955932617,33.885196685791016,87.02574157714844
33,5.437848091125488,0.001866211649030447,7.481130123138428,0.004399317316710949,0.7305989861488342,11222,14.712713241577148,26.04153060913086,65.8084716796875
34,5.506080150604248,0.001542466226965189,8.37104320526123,0.003665606491267681,0.7591797113418579,11661,14.725156784057617,23.18133544921875,68.79383850097656
35,21.76648712158203,0.032275233417749405,23.78386878967285,0.030748525634407997,0.6764323115348816,10390,34.98032760620117,66.86267852783203,134.56761169433594
36,11.225128173828125,0.007534350734204054,24.18933868408203,0.030834006145596504,0.7955729365348816,12220,27.88885498046875,67.10401916503906,102.82988739013672
37,4.821498394012451,0.001307020545937121,10.553526878356934,0.004813661798834801,0.7741537094116211,11891,22.444353103637695,34.4921760559082,55.967464447021484
38,11.15231704711914,0.00742618041113019,30.787248611450195,0.036182817071676254,0.676953136920929,10398,18.874095916748047,32.468482971191406,65.04725646972656
39,5.81642484664917,0.0018839500844478607,18.295520782470703,0.016335519030690193,0.7817057967185974,12007,23.72960662841797,37.6378059387207,65.13177490234375
40,4.286600589752197,0.0008166308980435133,15.178675651550293,0.011132754385471344,0.7371745109558105,11323,14.310287475585938,24.149028778076172,47.2056999206543
41,5.038865566253662,0.0012189752887934446,11.878854751586914,0.007300268858671188,0.6377604603767395,9796,21.734968185424805,33.84550476074219,50.143104553222656
42,3.7890026569366455,0.000579889805521816,4.5572052001953125,0.0009166019153781235,0.8685547113418579,13341,9.807731628417969,17.09316062927246,48.32172775268555
43,7.25993537902832,0.002822165610268712,11.33288288116455,0.005644241813570261,0.8442708849906921,12968,13.237241744995117,22.233890533447266,36.4282341003418
44,25.71790885925293,0.037348318845033646,33.79132080078125,0.054003067314624786,0.3460286557674408,5315,36.71010971069336,62.77031707763672,112.7952651977539
45,4.472769737243652,0.001476721023209393,7.535888671875,0.0038378264289349318,0.5761067867279053,8849,14.091445922851562,23.3729190826416,87.4426498413086
46,14.840229034423828,0.02029987797141075,18.622961044311523,0.02401721477508545,0.7690104842185974,11812,21.122331619262695,51.347434997558594,83.2240982055664
47,9.24008560180664,0.007956747896969318,19.960063934326172,0.023286232724785805,0.7787761092185974,11962,25.435321807861328,49.569576263427734,117.20075225830078
48,21.42268943786621,0.02896113134920597,38.23109436035156,0.061656687408685684,0.6995443105697632,10745,32.39225769042969,63.5661506652832,102.05390930175781
49,2.6601855754852295,0.00035642439615912735,7.358545780181885,0.002411982975900173,0.6954427361488342,10682,9.699614524841309,16.529062271118164,43.730682373046875
