dataset,batch_idx,ufm_epe,ours_epe,valid_ratio,valid_points,gt_flow_mean,gt_flow_p90,gt_flow_max,selected_points,candidate_points,gt_gif,ufm_gif,ours_gif
tartanair_v2,23,1.5370429754257202,24.609596252441406,0.34108075499534607,5239,51.62876892089844,84.42312622070312,197.194091796875,,,,,
tartanair_v2,24,1.7573822736740112,15.906776428222656,0.38066408038139343,5847,44.404762268066406,74.54325866699219,150.82742309570312,,,,,
tartanair_v2,25,1.1063730716705322,13.124765396118164,0.5414062738418579,8316,43.96065902709961,81.72969818115234,141.50045776367188,,,,,
tartanair_v2,26,1.258406400680542,28.205007553100586,0.35917970538139343,5517,57.75091552734375,93.61424255371094,183.14712524414062,,,,,
tartanair_v2,27,2.5321927070617676,18.79605484008789,0.2914062738418579,4476,51.693267822265625,100.04409790039062,203.74151611328125,,,,,
tartanair_v2,28,2.6876871585845947,22.281787872314453,0.2855468988418579,4386,59.14243698120117,96.49107360839844,188.50970458984375,,,,,
tartanair_v2,29,1.545823097229004,20.612550735473633,0.4102213680744171,6301,51.87285614013672,81.76380157470703,172.35353088378906,,,,,
tartanair_v2,30,1.223264217376709,21.881492614746094,0.5596354603767395,8596,58.065303802490234,104.52666473388672,193.3414764404297,,,,,
tartanair_v2,31,1.4112588167190552,21.083820343017578,0.45045575499534607,6919,50.113895416259766,87.42185974121094,169.2991485595703,,,,,
tartanair_v2,32,1.78777015209198,28.037931442260742,0.6537109613418579,10041,47.15087890625,83.97882080078125,187.31700134277344,,,,,
tartanair_v2,33,1.5745656490325928,34.82223129272461,0.5044271349906921,7748,53.86037826538086,110.19571685791016,173.41189575195312,,,,,
tartanair_v2,34,1.547521948814392,21.356050491333008,0.7307943105697632,11225,61.157875061035156,101.76712036132812,155.68447875976562,,,,,
tartanair_v2,35,4.397352695465088,28.988344192504883,0.23294271528720856,3578,51.86186218261719,100.50601959228516,172.79421997070312,,,,,
tartanair_v2,36,13.69227409362793,44.29634475708008,0.4432942867279053,6809,57.22367477416992,99.07392883300781,236.20379638671875,,,,,
tartanair_v2,37,2.0673000812530518,41.8529167175293,0.7038412094116211,10811,52.22910690307617,113.68901824951172,206.5296173095703,,,,,
tartanair_v2,38,2.007167339324951,26.893932342529297,0.6722656488418579,10326,43.1980094909668,77.32231140136719,130.9261016845703,,,,,
tartanair_v2,39,5.044221878051758,32.17676544189453,0.6434895992279053,9884,58.807594299316406,112.39021301269531,231.4112548828125,,,,,
tartanair_v2,40,1.8417140245437622,33.37213897705078,0.4954427480697632,7610,50.901790618896484,82.78345489501953,221.5283966064453,,,,,
tartanair_v2,41,2.6819024085998535,24.414857864379883,0.24863281846046448,3819,43.413543701171875,86.73985290527344,173.74867248535156,,,,,
tartanair_v2,42,3.564319133758545,41.08120346069336,0.5189453363418579,7971,53.63896942138672,93.28648376464844,152.88076782226562,,,,,
tartanair_v2,43,1.328172206878662,26.991802215576172,0.556835949420929,8553,52.24556350708008,85.40418243408203,139.0318145751953,,,,,
tartanair_v2,44,1.4924722909927368,18.570587158203125,0.8716146349906921,13388,44.379268646240234,83.91942596435547,126.83987426757812,,,,,
tartanair_v2,45,4.53009033203125,43.99317169189453,0.5364583730697632,8240,51.42289352416992,92.33341979980469,177.01417541503906,,,,,
tartanair_v2,46,4.424371242523193,62.622840881347656,0.3290364742279053,5054,58.270835876464844,110.08256530761719,199.33583068847656,,,,,
tartanair_v2,47,4.003580093383789,40.55436706542969,0.545117199420929,8373,57.475189208984375,107.69064331054688,168.031494140625,,,,,
tartanair_v2,48,1.11051607131958,11.273147583007812,0.499479204416275,7672,40.23984909057617,71.41880798339844,161.55902099609375,,,,,
tartanair_v2,49,1.6662139892578125,17.80591583251953,0.5123698115348816,7870,50.19032669067383,109.77569580078125,185.82456970214844,,,,,
